region,PreciseTimeStamp,e2EDurationInMilliseconds,num_starts_per_region
eastus,44151.5,187,13
eastus,44151.5,109,191
eastus,44151.5,171,15
eastus,44151.5,124,129
eastus,44151.5,140,222
eastus,44151.5,78,47
eastus,44151.5,125,124
eastus,44151.5,156,36
eastus,44151.5,93,113
eastus,44151.45833,109,210
eastus,44151.45833,125,237
eastus,44151.45833,124,187
eastus,44151.45833,140,107
eastus,44151.45833,93,13
eastus,44151.45833,156,33
eastus,44151.45833,171,11
eastus,44151.41667,93,29
eastus,44151.41667,124,107
eastus,44151.41667,140,241
eastus,44151.41667,156,192
eastus,44151.41667,171,30
eastus,44151.41667,187,13
eastus,44151.41667,109,140
eastus,44151.41667,125,98
eastus,44151.375,156,35
eastus,44151.375,124,233
eastus,44151.375,109,187
eastus,44151.375,125,239
eastus,44151.375,171,17
eastus,44151.375,140,174
eastus,44151.375,203,12
eastus,44151.375,93,12
eastus,44151.375,187,16
eastus,44151.375,234,12
eastus,44151.33333,124,223
eastus,44151.33333,140,215
eastus,44151.33333,125,218
eastus,44151.33333,187,17
eastus,44151.33333,156,49
eastus,44151.33333,109,151
eastus,44151.33333,171,16
eastus,44151.33333,203,13
eastus,44151.29167,124,203
eastus,44151.29167,156,68
eastus,44151.29167,140,166
eastus,44151.29167,187,17
eastus,44151.29167,171,29
eastus,44151.29167,125,221
eastus,44151.29167,109,123
eastus,44151.25,156,38
eastus,44151.25,125,248
eastus,44151.25,171,22
eastus,44151.25,109,197
eastus,44151.25,140,102
eastus,44151.25,124,213
eastus,44151.20833,93,78
eastus,44151.20833,156,297
eastus,44151.20833,187,20
eastus,44151.20833,203,12
eastus,44151.20833,125,103
eastus,44151.20833,140,121
eastus,44151.20833,0,11
eastus,44151.20833,109,63
eastus,44151.20833,124,100
eastus,44151.20833,171,45
eastus,44151.20833,78,55
eastus,44151.16667,171,115
eastus,44151.16667,187,25
eastus,44151.16667,124,86
eastus,44151.16667,203,17
eastus,44151.16667,125,100
eastus,44151.16667,109,142
eastus,44151.16667,156,266
eastus,44151.16667,140,113
eastus,44151.16667,218,14
eastus,44151.125,187,12
eastus,44151.125,140,150
eastus,44151.125,125,296
eastus,44151.125,171,26
eastus,44151.125,109,183
eastus,44151.125,156,56
eastus,44151.125,124,238
eastus,44151.08333,156,57
eastus,44151.08333,109,190
eastus,44151.08333,171,23
eastus,44151.08333,187,13
eastus,44151.08333,140,140
eastus,44151.08333,124,189
eastus,44151.08333,125,232
eastus,44151.04167,124,106
eastus,44151.04167,125,170
eastus,44151.04167,140,186
eastus,44151.04167,156,39
eastus,44151.04167,171,26
eastus,44151.04167,187,11
eastus,44151.04167,109,171
eastus,44151,140,102
eastus,44151,171,13
eastus,44151,156,38
eastus,44151,125,144
eastus,44151,124,160
eastus,44151,93,14
eastus,44151,109,220
eastus,44150.95833,78,23
eastus,44150.95833,93,40
eastus,44150.95833,203,12
eastus,44150.95833,171,23
eastus,44150.95833,109,85
eastus,44150.95833,187,12
eastus,44150.95833,124,129
eastus,44150.95833,125,112
eastus,44150.95833,140,145
eastus,44150.95833,156,45
eastus,44150.91667,125,155
eastus,44150.91667,124,188
